"","game_str","play_per_game","ball_position_x","ball_position_y","ball_position_z","batter","ball_dist","batter_hand","hit_side","push_pull","x_ball_pos","pitcher_is_righty","pitcher_hand"
"3837","1884_077_Vis3AO_Home3A",122,-0.747,3.2259,-0.0198,345,3.3112595503826,"R","L","pull",2.888781,"False","L"
"3838","1884_077_Vis3AO_Home3A",125,12.09705,46.6398,-0.2519142,975,48.1830837819924,"R","R","push",2.390865,"False","L"
"3839","1884_077_Vis3AO_Home3A",142,81.3762,214.7541,-0.1898031,702,229.654979029957,"R","R","push",1.738491,"False","L"
"3840","1884_077_Vis3AO_Home3A",146,-2.0226,2.3823,-0.0078,719,3.12510224632731,"L","L","push",2.826144,"False","L"
"3841","1884_077_Vis3AO_Home3A",152,2.6262,5.106,-0.0669,442,5.74179087393472,"L","R","pull",2.53227,"False","L"
"3842","1884_077_Vis3AO_Home3A",159,-1.0419,2.6592,-0.0039,544,2.85602875510734,"L","L","push",1.546911,"False","L"
"3843","1884_077_Vis3AO_Home3A",17,-0.8154,4.824,-0.063,334,4.8924281456144,"R","L","pull",2.447991,"False","L"
"3844","1884_077_Vis3AO_Home3A",181,-66.7551,96.8313,6.12177,651,117.611836290826,"R","L","pull",2.808366,"False","L"
"3845","1884_077_Vis3AO_Home3A",182,90.5625,275.2758,6.92397,334,289.790152475701,"R","R","push",2.388369,"False","L"
"3846","1884_077_Vis3AO_Home3A",184,-4.00203,334.281,4.39227,345,334.304955400187,"R","L","pull",2.489148,"False","L"
"3847","1884_077_Vis3AO_Home3A",19,-65.1159,66.5433,-0.02301456,345,93.1025843234225,"R","L","pull",2.439147,"False","L"
"3848","1884_077_Vis3AO_Home3A",207,51.9321,81.4599,-0.01518474,702,96.6056847106836,"R","R","push",-2.234952,"True","R"
"3849","1884_077_Vis3AO_Home3A",210,-1.2138,5.1903,-0.072,719,5.33034000135076,"L","L","push",-2.033373,"True","R"
"3850","1884_077_Vis3AO_Home3A",213,133.6092,289.5693,5.8587,475,318.907193125414,"R","R","push",-2.282193,"True","R"
"3851","1884_077_Vis3AO_Home3A",215,169.7703,218.436,-0.762876,442,276.651840510939,"L","R","pull",-2.201643,"True","R"
"3852","1884_077_Vis3AO_Home3A",22,-157.0707,222.0288,3.8385,975,271.970573459575,"R","L","pull",2.637939,"False","L"
"3853","1884_077_Vis3AO_Home3A",26,4.77267,54.021,2.092803,702,54.2314191214733,"R","R","push",3.02079,"False","L"
"3854","1884_077_Vis3AO_Home3A",29,11.49132,58.7952,0.112452,719,59.9076454084318,"L","R","pull",2.358495,"False","L"
"3855","1884_077_Vis3AO_Home3A",48,-18.28875,360.216,3.8754,442,360.679975924035,"L","L","push",2.639331,"False","L"
"3856","1884_077_Vis3AO_Home3A",68,0.8877,8.3898,-0.1065,651,8.43663175266054,"R","R","push",2.619639,"False","L"
"3857","1884_077_Vis3AO_Home3A",70,27.99309,46.2015,-0.872118,334,54.0202896141635,"R","R","push",2.128686,"False","L"
"3858","1884_077_Vis3AO_Home3A",75,-72.9942,71.6619,5.31135,345,102.291647485266,"R","L","pull",2.473113,"False","L"
"3859","1884_077_Vis3AO_Home3A",90,-1.657059,111.2628,-1.031391,975,111.27513877039,"R","L","pull",2.640228,"False","L"
"3860","1884_077_Vis3AO_Home3A",95,-2.7114,8.0847,-0.0984,719,8.5272541917079,"L","L","push",2.420886,"False","L"
"3861","1884_077_Vis3AO_Home3A",98,-58.4595,356.091,6.0402,442,360.85774679401,"L","L","push",2.815971,"False","L"
"3862","1884_078_Vis3AO_Home3A",111,2.5827,12.153,-0.1005,345,12.4244013252148,"R","R","push",-2.158509,"True","R"
"3863","1884_078_Vis3AO_Home3A",151,-79.668,260.5584,4.48797,651,272.465906187471,"R","L","pull",-1.768995,"True","R"
"3864","1884_078_Vis3AO_Home3A",153,-109.2756,307.437,4.53393,334,326.280041872561,"R","L","pull",-1.683756,"True","R"
"3865","1884_078_Vis3AO_Home3A",190,155.436,196.5516,-1.530444,975,250.585078483456,"R","R","push",-1.674336,"True","R"
"3866","1884_078_Vis3AO_Home3A",206,99.0099,131.7147,0.01018791,547,164.777797333561,"R","R","push",2.147205,"False","L"
"3867","1884_078_Vis3AO_Home3A",211,84.4452,174.3279,5.49525,345,193.703919736927,"R","R","push",1.705371,"False","L"
"3868","1884_078_Vis3AO_Home3A",24,216.9291,270.1995,18.9609,975,346.505417312717,"R","R","push",-1.84776,"True","R"
"3869","1884_078_Vis3AO_Home3A",272,3.7728,4.2804,-0.0465,702,5.7057728661418,"R","R","push",-1.478574,"True","R"
"3870","1884_078_Vis3AO_Home3A",284,5.01,8.6841,-0.0984,786,10.025651739912,"R","R","push",-1.817103,"True","R"
"3871","1884_078_Vis3AO_Home3A",285,105.5907,291.9771,5.07708,547,310.483530724095,"R","R","push",-1.658307,"True","R"
"3872","1884_078_Vis3AO_Home3A",291,-2.6643,8.7411,-0.0984,345,9.13812473650913,"R","L","pull",-1.523115,"True","R"
"3873","1884_078_Vis3AO_Home3A",315,108.4428,61.9311,3.35313,544,124.881151576409,"L","R","pull",-1.199205,"True","R"
"3874","1884_078_Vis3AO_Home3A",318,-1.0863,5.5791,-0.0756,651,5.68387231559612,"R","L","pull",-1.384746,"True","R"
"3875","1884_078_Vis3AO_Home3A",323,4.5474,10.7883,-0.0933,334,11.707530211364,"R","R","push",-1.34424,"True","R"
"3876","1884_078_Vis3AO_Home3A",341,-1.002,3.3039,-0.0168,975,3.45250042867485,"R","L","pull",-1.161786,"True","R"
"3877","1884_078_Vis3AO_Home3A",344,15.0414,33.2085,0.0438,572,36.4561131528033,"L","R","pull",-1.225869,"True","R"
"3878","1884_078_Vis3AO_Home3A",347,-200.9277,250.0911,21.5613,702,320.807573050419,"R","L","pull",-1.133661,"True","R"
"3879","1884_078_Vis3AO_Home3A",35,-66.3489,13.4592,3.024,786,67.7002702790026,"R","L","pull",-2.117319,"True","R"
"3880","1884_078_Vis3AO_Home3A",53,-145.7505,154.7268,-0.1671414,547,212.56432176753,"R","L","pull",-2.002809,"True","R"
"3881","1884_078_Vis3AO_Home3A",55,-14.47494,34.0944,0.0402876,345,37.0398704015497,"R","L","pull",-2.23521,"True","R"
"3882","1884_078_Vis3AO_Home3A",63,92.6283,263.9973,3.10278,544,279.775939580551,"L","R","pull",-2.082468,"True","R"
"3883","1884_078_Vis3AO_Home3A",71,-193.3431,192.5043,5.607,334,272.835957740361,"R","L","pull",-1.970121,"True","R"
"3884","1884_078_Vis3AO_Home3A",86,59.9064,324.573,-0.0930354,975,330.055160677666,"R","R","push",-1.589016,"True","R"
"3885","1884_078_Vis3AO_Home3A",92,116.4591,283.1919,4.2726,572,306.203158374338,"L","R","pull",-1.773609,"True","R"
"3886","1884_078_Vis3AO_Home3A",95,1.1961,5.766,-0.0801,702,5.88875294183752,"R","R","push",-2.208471,"True","R"
"3887","1884_078_Vis3AO_Home3A",97,-15.02709,30.5841,-0.0746874,786,34.0763936865112,"R","L","pull",-2.014845,"True","R"
"3888","1884_078_Vis4AV_Home4A",134,18.07962,36.96,-0.1618047,460,41.1450393042029,"R","R","push",-2.267346,"True","R"
"3889","1884_078_Vis4AV_Home4A",136,-35.7267,339.219,3.06111,337,341.095187673309,"R","L","pull",-2.451639,"True","R"
"3890","1884_078_Vis4AV_Home4A",139,-2.6934,3.4821,-0.1842,638,4.40220671595508,"L","L","push",-2.354898,"True","R"
"3891","1884_078_Vis4AV_Home4A",159,-9.91095,22.17567,-0.01350378,879,24.2896535556068,"L","L","push",-2.307273,"True","R"
"3892","1884_078_Vis4AV_Home4A",181,1.6203,7.1982,-0.1566,586,7.37830978815609,"R","R","push",-1.763019,"True","R"
"3893","1884_078_Vis4AV_Home4A",188,-118.2225,167.7588,-1.4361,835,205.230539841638,"L","L","push",-2.142291,"True","R"
"3894","1884_078_Vis4AV_Home4A",193,20.72979,127.4904,-0.583638,460,129.164725392052,"R","R","push",-2.062254,"True","R"
"3895","1884_078_Vis4AV_Home4A",25,65.1813,301.458,6.4635,586,308.424265636947,"R","R","push",-2.378091,"True","R"
"3896","1884_078_Vis4AV_Home4A",263,1.3743,4.4547,-0.1863,586,4.66187221832602,"R","R","push",3.30318,"False","L"
"3897","1884_078_Vis4AV_Home4A",27,35.4243,304.254,3.47502,404,306.309284133684,"R","R","push",-2.562024,"True","R"
"3898","1884_078_Vis4AV_Home4A",280,-2.1768,8.5179,-0.1506,337,8.79164823284007,"R","L","pull",3.06588,"False","L"
"3899","1884_078_Vis4AV_Home4A",300,-28.36836,60.468,0.1438617,448,66.7917874673945,"L","L","push",-2.461266,"True","R"
"3900","1884_078_Vis4AV_Home4A",302,98.5038,246.4713,5.60622,879,265.426261583382,"L","R","pull",-2.617536,"True","R"
"3901","1884_078_Vis4AV_Home4A",53,1.8657,5.8083,-0.1635,460,6.10058893714369,"R","R","push",-1.945095,"True","R"
"3902","1884_078_Vis4AV_Home4A",94,-41.5065,44.8539,-0.486207,448,61.1118800844811,"L","L","push",-2.394114,"True","R"
"3903","1884_078_Vis4AV_Home4A",98,164.1438,162.4899,5.049,879,230.967865038516,"L","R","pull",-2.277528,"True","R"
"3904","1884_079_Vis3AO_Home3A",113,-1.4217,5.043,-0.0666,544,5.23956867404179,"L","L","push",1.363233,"False","L"
"3905","1884_079_Vis3AO_Home3A",150,-32.7381,117.0966,-0.1859142,334,121.586993231883,"R","L","pull",1.889439,"False","L"
"3906","1884_079_Vis3AO_Home3A",155,-5.81775,96.813,-0.07518,975,96.9876444917728,"R","L","pull",1.475541,"False","L"
"3907","1884_079_Vis3AO_Home3A",178,26.79246,120.1482,0.1638273,786,123.099252134575,"R","R","push",1.431786,"False","L"
"3908","1884_079_Vis3AO_Home3A",180,-37.6263,41.7135,1.549791,475,56.1761028724848,"R","L","pull",1.415817,"False","L"
"3909","1884_079_Vis3AO_Home3A",184,26.48604,376.707,4.0749,547,377.636960802146,"R","R","push",1.494756,"False","L"
"3910","1884_079_Vis3AO_Home3A",211,-159.1638,310.062,21.5208,442,348.527702018706,"L","L","push",1.522653,"False","L"
"3911","1884_079_Vis3AO_Home3A",217,190.6896,222.4494,5.07474,544,292.995322673452,"L","R","pull",1.599561,"False","L"
"3912","1884_079_Vis3AO_Home3A",219,101.0235,320.493,6.16926,334,336.037960059946,"R","R","push",1.241934,"False","L"
"3913","1884_079_Vis3AO_Home3A",225,8.33295,317.763,2.387082,975,317.872241985208,"R","R","push",1.193937,"False","L"
"3914","1884_079_Vis3AO_Home3A",241,-1.0251,10.0422,-0.1026,572,10.0943851150033,"L","L","push",1.429368,"False","L"
"3915","1884_079_Vis3AO_Home3A",246,121.4286,285.7902,4.51632,786,310.517219029799,"R","R","push",1.346931,"False","L"
"3916","1884_079_Vis3AO_Home3A",266,4.96632,18.90168,-0.505752,475,19.54323005966,"R","R","push",-2.126574,"True","R"
"3917","1884_079_Vis3AO_Home3A",276,-2.0421,3.2064,-6e-04,544,3.80146989597445,"L","L","push",-1.842318,"True","R"
"3918","1884_079_Vis3AO_Home3A",289,-164.6595,281.2062,3.32208,334,325.867577182343,"R","L","pull",-2.21106,"True","R"
"3919","1884_079_Vis3AO_Home3A",29,199.3029,257.316,18.0243,334,325.473762082921,"R","R","push",1.514163,"False","L"
"3920","1884_079_Vis3AO_Home3A",294,-3.279,7.7346,-0.0951,975,8.40094507540669,"R","L","pull",-1.943814,"True","R"
"3921","1884_079_Vis3AO_Home3A",327,-1.6965,7.5633,-0.0954,702,7.75123339475725,"R","L","pull",2.5089,"False","L"
"3922","1884_079_Vis3AO_Home3A",329,1.4877,2.5467,0.0228,786,2.9493952227533,"R","R","push",2.481195,"False","L"
"3923","1884_079_Vis3AO_Home3A",37,9.11649,22.12092,-0.571635,975,23.9258331425783,"R","R","push",1.422024,"False","L"
"3924","1884_079_Vis3AO_Home3A",48,0.4245,5.2965,-0.0768,702,5.31348402651217,"R","R","push",1.486842,"False","L"
"3925","1884_079_Vis3AO_Home3A",88,8.38515,60.3672,0.352305,786,60.9467765871379,"R","R","push",1.567599,"False","L"
"3926","1884_079_Vis3AO_Home3A",90,-0.477,4.0173,-0.0402,475,4.04551953276708,"R","L","pull",1.460766,"False","L"
"3927","1884_079_Vis3AO_Home3A",95,8.52177,42.4371,0.2994816,547,43.2842698949965,"R","R","push",1.403793,"False","L"
"3928","1884_079_Vis4AV_Home4A",105,183.6846,255.7188,3.93192,998,314.852563830438,"R","R","push",-2.108859,"True","R"
"3929","1884_079_Vis4AV_Home4A",111,66.4203,323.763,1.541286,920,330.505879556007,"R","R","push",-1.769007,"True","R"
"3930","1884_079_Vis4AV_Home4A",123,-15.28275,54.9774,-0.2277588,502,57.0620448137157,"L","L","push",-1.957638,"True","R"
"3931","1884_079_Vis4AV_Home4A",138,-140.1807,298.3218,18.36153,404,329.615723241064,"R","L","pull",-2.333751,"True","R"
"3932","1884_079_Vis4AV_Home4A",139,112.5624,257.8155,3.67089,835,281.316771512134,"L","R","pull",-1.645482,"True","R"
"3933","1884_079_Vis4AV_Home4A",182,-155.9094,182.2821,4.2348,998,239.863513250286,"R","L","pull",-1.234566,"True","R"
"3934","1884_079_Vis4AV_Home4A",184,-34.5933,245.4015,-1.322784,638,247.827747855522,"L","L","push",-1.108851,"True","R"
"3935","1884_079_Vis4AV_Home4A",220,-27.54048,64.7505,-0.1061064,502,70.3640909049524,"L","L","push",-1.290243,"True","R"
"3936","1884_079_Vis4AV_Home4A",230,134.5617,270.4818,5.53377,337,302.104709063149,"R","R","push",-1.336161,"True","R"
"3937","1884_079_Vis4AV_Home4A",233,-78.9348,341.058,-0.779406,404,350.073223790452,"R","L","pull",-1.102704,"True","R"
"3938","1884_079_Vis4AV_Home4A",236,-11.92095,39.2898,-0.1545294,835,41.0584635969553,"L","L","push",-1.47903,"True","R"
"3939","1884_079_Vis4AV_Home4A",248,-0.575922,-5.89794,1.332213,460,5.92599210206055,"R","L","pull",-1.055439,"True","R"
"3940","1884_079_Vis4AV_Home4A",250,0.294,5.1804,-0.1677,460,5.18873589229593,"R","R","push",-1.130847,"True","R"
"3941","1884_079_Vis4AV_Home4A",251,-27.41373,362.241,2.831934,998,363.276829254926,"R","L","pull",-1.572747,"True","R"
"3942","1884_079_Vis4AV_Home4A",261,118.983,148.3155,-1.02639,920,190.143213997371,"R","R","push",-0.928644,"True","R"
"3943","1884_079_Vis4AV_Home4A",262,-7.73004,264.0423,1.138434,502,264.155427178189,"L","L","push",-0.90966,"True","R"
"3944","1884_079_Vis4AV_Home4A",278,-18.24603,34.8015,-0.1209375,586,39.294554495641,"R","L","pull",-1.73934,"True","R"
"3945","1884_079_Vis4AV_Home4A",30,-15.13041,17.98308,-0.2490561,337,23.5014993788588,"R","L","pull",-2.024985,"True","R"
"3946","1884_079_Vis4AV_Home4A",32,207.4635,276.1779,23.12673,404,345.420520931603,"R","R","push",-1.92357,"True","R"
"3947","1884_079_Vis4AV_Home4A",41,149.5083,273.8583,4.56792,460,312.011378394731,"R","R","push",-2.163726,"True","R"
"3948","1884_079_Vis4AV_Home4A",43,-0.355878,-3.48957,2.113911,998,3.50766987269099,"R","L","pull",-2.269575,"True","R"
"3949","1884_079_Vis4AV_Home4A",44,-70.6938,251.7927,4.4055,998,261.52853980346,"R","L","pull",-2.049339,"True","R"
"3950","1884_079_Vis4AV_Home4A",92,74.3883,311.526,-0.616323,835,320.284354680165,"L","R","pull",-1.517907,"True","R"
"3951","1884_079_Vis4AV_Home4A",99,-111.105,178.5759,0.966945,460,210.318028437436,"R","L","pull",-1.900788,"True","R"
"3952","1884_080_Vis4AV_Home4A",133,-6.92268,133.4679,6.63033,520,133.647311341427,"L","L","push",-1.876833,"True","R"
"3953","1884_080_Vis4AV_Home4A",141,165.1455,187.1745,-0.552315,879,249.614361807369,"L","R","pull",-2.240061,"True","R"
"3954","1884_080_Vis4AV_Home4A",144,-151.5693,196.3962,-0.736749,586,248.082083345271,"R","L","pull",-2.143101,"True","R"
"3955","1884_080_Vis4AV_Home4A",162,4.36296,27.38466,0.2773239,502,27.7300382848131,"L","R","pull",-1.935798,"True","R"
"3956","1884_080_Vis4AV_Home4A",166,-0.0936,5.1702,-0.168,404,5.17104718601561,"R","L","pull",-2.354775,"True","R"
"3957","1884_080_Vis4AV_Home4A",168,61.5867,128.7,-0.2073561,998,142.676598000128,"R","R","push",-2.112846,"True","R"
"3958","1884_080_Vis4AV_Home4A",18,-0.787743,-5.35902,0.484812,586,5.41660727711074,"R","L","pull",-2.191419,"True","R"
"3959","1884_080_Vis4AV_Home4A",199,-0.822,5.667,-0.1626,638,5.72630535336704,"L","L","push",-2.019195,"True","R"
"3960","1884_080_Vis4AV_Home4A",200,5.3877,8.7093,-0.1722,337,10.2410555012655,"R","R","push",-2.122971,"True","R"
"3961","1884_080_Vis4AV_Home4A",202,-17.31234,25.38597,0.2204583,520,30.7272613344649,"L","L","push",-2.102931,"True","R"
"3962","1884_080_Vis4AV_Home4A",22,-1.6551,3.1554,-0.183,502,3.56313137142037,"L","L","push",-1.925754,"True","R"
"3963","1884_080_Vis4AV_Home4A",221,2.7195,6.2856,-0.1656,868,6.84868218053663,"R","R","push",-1.953009,"True","R"
"3964","1884_080_Vis4AV_Home4A",23,-0.574665,-6.44496,-0.01528557,404,6.47052928776503,"R","L","pull",-2.078052,"True","R"
"3965","1884_080_Vis4AV_Home4A",233,0.315153,34.6128,0.237318,502,34.6142347200311,"L","R","pull",-2.085459,"True","R"
"3966","1884_080_Vis4AV_Home4A",25,9.49524,20.77155,-0.1253316,404,22.8389332513605,"R","R","push",-1.990857,"True","R"
"3967","1884_080_Vis4AV_Home4A",258,-61.9773,243.3336,-1.260408,998,251.102422537597,"R","L","pull",-1.106733,"True","R"
"3968","1884_080_Vis4AV_Home4A",260,-27.81078,142.2666,6.41592,638,144.959390726398,"L","L","push",-1.735599,"True","R"
"3969","1884_080_Vis4AV_Home4A",265,-96.4014,107.0676,-0.0555633,337,144.071860166099,"R","L","pull",-1.440558,"True","R"
"3970","1884_080_Vis4AV_Home4A",266,-1.6641,6.1905,-0.1554,520,6.41026669179996,"L","L","push",-1.603668,"True","R"
"3971","1884_080_Vis4AV_Home4A",27,19.52394,47.5284,0.32535,998,51.3822249390156,"R","R","push",-1.817598,"True","R"
"3972","1884_080_Vis4AV_Home4A",51,-2.6976,9.3435,-0.1491,638,9.72512406141947,"L","L","push",-1.96782,"True","R"
"3973","1884_080_Vis4AV_Home4A",58,-70.5231,230.5011,-0.744711,520,241.04826225223,"L","L","push",-1.959483,"True","R"
"3974","1884_080_Vis4AV_Home4A",60,-0.617553,-4.27743,1.23117,868,4.32177962333909,"R","L","pull",-2.153907,"True","R"
"3975","1884_080_Vis4AV_Home4A",61,-0.0352833,-4.52964,0.379008,868,4.52977741625997,"R","L","pull",-2.007777,"True","R"
"3976","1884_080_Vis4AV_Home4A",62,-0.620577,-5.50605,-0.2942736,868,5.54091169532858,"R","L","pull",-2.068023,"True","R"
"3977","1884_080_Vis4AV_Home4A",79,0.1653,5.6748,-0.165,879,5.67720698319165,"L","R","pull",-2.222064,"True","R"
"3978","1884_080_Vis4AV_Home4A",80,1.731,7.3776,-0.1551,586,7.57795109247876,"R","R","push",-1.864953,"True","R"
"3979","1884_080_Vis4AV_Home4A",84,-0.225,5.4759,-0.1647,502,5.48052057837574,"L","L","push",-1.969164,"True","R"
"3980","1884_080.5_Vis4AV_Home4A",103,46.3665,384.294,4.48839,460,387.081039006369,"R","R","push",-1.514244,"True","R"
"3981","1884_080.5_Vis4AV_Home4A",104,-5.96628,177.0552,0.057306,638,177.155695206444,"L","L","push",-1.647393,"True","R"
"3982","1884_080.5_Vis4AV_Home4A",109,-1.0389,11.4846,-0.144,920,11.5314938481534,"R","L","pull",-1.33068,"True","R"
"3983","1884_080.5_Vis4AV_Home4A",125,3.5955,8.9553,-0.1587,868,9.65013048305566,"R","R","push",-1.546707,"True","R"
"3984","1884_080.5_Vis4AV_Home4A",128,-61.3338,364.611,2.164152,337,369.733710044729,"R","L","pull",-1.42779,"True","R"
"3985","1884_080.5_Vis4AV_Home4A",129,-20.04099,59.3493,0.499146,502,62.6416849284093,"L","L","push",-1.226148,"True","R"
"3986","1884_080.5_Vis4AV_Home4A",145,-91.7802,362.535,24.02958,404,373.972233377078,"R","L","pull",-1.405344,"True","R"
"3987","1884_080.5_Vis4AV_Home4A",15,0.5088,6.0774,-0.1608,337,6.09866118094783,"R","R","push",-1.47273,"True","R"
"3988","1884_080.5_Vis4AV_Home4A",152,18.96552,41.1858,-0.0556623,998,45.3427069164425,"R","R","push",-1.5945,"True","R"
"3989","1884_080.5_Vis4AV_Home4A",153,34.0473,380.31,5.01204,460,381.831002849808,"R","R","push",-1.337241,"True","R"
"3990","1884_080.5_Vis4AV_Home4A",168,-1.0749,9.5265,-0.1503,638,9.58695010209191,"L","L","push",-1.658205,"True","R"
"3991","1884_080.5_Vis4AV_Home4A",172,33.4977,52.3296,0.1073781,920,62.1327847553126,"R","R","push",-1.414953,"True","R"
"3992","1884_080.5_Vis4AV_Home4A",173,-7.341,19.5156,-0.09,868,20.8506336680687,"R","L","pull",-1.477164,"True","R"
"3993","1884_080.5_Vis4AV_Home4A",174,-0.1038414,-7.07919,1.048482,337,7.07995156003584,"R","L","pull",-1.335069,"True","R"
"3994","1884_080.5_Vis4AV_Home4A",188,32.1156,141.9903,4.75083,502,145.576979833523,"L","R","pull",-1.44531,"True","R"
"3995","1884_080.5_Vis4AV_Home4A",189,145.0443,311.583,4.4406,404,343.688543381199,"R","R","push",-1.516458,"True","R"
"3996","1884_080.5_Vis4AV_Home4A",19,63.5577,131.085,-0.992601,502,145.680672892083,"L","R","pull",-1.550637,"True","R"
"3997","1884_080.5_Vis4AV_Home4A",190,169.9644,314.955,7.03722,835,357.889018122043,"L","R","pull",-1.670511,"True","R"
"3998","1884_080.5_Vis4AV_Home4A",218,0.334188,-5.22006,0.375918,460,5.23074641164567,"R","R","push",-0.928452,"True","R"
"3999","1884_080.5_Vis4AV_Home4A",227,-4.63794,15.46668,-0.1816686,638,16.147095022511,"L","L","push",-0.661278,"True","R"
"4000","1884_080.5_Vis4AV_Home4A",229,-0.1963221,-5.68989,1.396692,920,5.69327590926774,"R","L","pull",-0.670416,"True","R"
"4001","1884_080.5_Vis4AV_Home4A",231,-101.5128,97.6569,5.91135,920,140.860635670332,"R","L","pull",-0.676836,"True","R"
"4002","1884_080.5_Vis4AV_Home4A",29,134.0064,202.3923,1.472808,835,242.735160906388,"L","R","pull",-1.419018,"True","R"
"4003","1884_080.5_Vis4AV_Home4A",33,-28.46499,259.1667,0.334656,998,260.725207919353,"R","L","pull",-1.338228,"True","R"
"4004","1884_080.5_Vis4AV_Home4A",34,-99.5889,337.962,17.68617,460,352.329763782752,"R","L","pull",-1.661442,"True","R"
"4005","1884_080.5_Vis4AV_Home4A",38,65.5269,306.969,-0.896952,638,313.884917739942,"L","R","pull",-1.357179,"True","R"
"4006","1884_080.5_Vis4AV_Home4A",42,159.0171,248.9694,3.98052,920,295.418686322937,"R","R","push",-1.241388,"True","R"
"4007","1884_080.5_Vis4AV_Home4A",57,-4.06356,274.4319,-1.372449,337,274.461983264502,"R","L","pull",-1.769754,"True","R"
"4008","1884_080.5_Vis4AV_Home4A",60,2.671533,377.355,5.54757,502,377.364456611338,"L","R","pull",-1.560126,"True","R"
"4009","1884_080.5_Vis4AV_Home4A",62,0.590031,-4.38714,-0.423525,404,4.42663912698573,"R","R","push",-1.324167,"True","R"
"4010","1884_080.5_Vis4AV_Home4A",65,19.8489,289.647,5.19759,404,290.326305112386,"R","R","push",-1.296876,"True","R"
"4011","1884_080.5_Vis4AV_Home4A",92,0.552609,-6.31986,0.478908,835,6.34397407990299,"L","R","pull",-1.501653,"True","R"
"4012","1884_080.5_Vis4AV_Home4A",94,-0.1896,12.8343,-0.1362,835,12.8357003957712,"L","L","push",-1.279164,"True","R"
"4013","1884_080.5_Vis4AV_Home4A",96,0.440388,-6.75774,-0.1538628,998,6.77207438663693,"R","R","push",-1.292877,"True","R"
"4014","1884_080.5_Vis4AV_Home4A",99,-35.784,213.5985,-1.263999,998,216.575192157943,"R","L","pull",-1.445754,"True","R"
"4015","1884_081_Vis2AO_Home2A",102,60.8652,104.7465,1.351365,471,121.146200242888,"L","R","pull",-2.031912,"True","R"
"4016","1884_081_Vis2AO_Home2A",113,-6.2703,28.09425,-0.63378,495,28.7854745514556,"R","L","pull",-2.350479,"True","R"
"4017","1884_081_Vis2AO_Home2A",134,-6.4779,7.7352,-0.2877,737,10.0894255262626,"L","L","push",-2.27625,"True","R"
"4018","1884_081_Vis2AO_Home2A",138,39.5103,80.8809,-0.396069,993,90.0154641764403,"R","R","push",-2.357538,"True","R"
"4019","1884_081_Vis2AO_Home2A",141,-2.5794,15.6012,-0.2505,973,15.8129929425141,"R","L","pull",-2.321595,"True","R"
"4020","1884_081_Vis2AO_Home2A",158,139.6785,154.9476,-1.179177,471,208.611701752347,"L","R","pull",-2.107434,"True","R"
"4021","1884_081_Vis2AO_Home2A",167,-131.9961,297.1212,5.06577,495,325.121481764355,"R","L","pull",-2.078625,"True","R"
"4022","1884_081_Vis2AO_Home2A",169,-1.039086,259.3275,4.75818,408,259.329581721726,"L","L","push",-1.928025,"True","R"
"4023","1884_081_Vis2AO_Home2A",195,63.1563,217.2117,4.5762,737,226.207075147043,"L","R","pull",3.08931,"False","L"
"4024","1884_081_Vis2AO_Home2A",218,-17.29689,135.4062,-0.855615,471,136.506488498211,"L","L","push",3.27534,"False","L"
"4025","1884_081_Vis2AO_Home2A",223,-32.7798,323.502,6.56718,492,325.158514100492,"R","L","pull",3.11298,"False","L"
"4026","1884_081_Vis2AO_Home2A",254,-160.827,174.4779,-0.983568,737,237.292775948637,"L","L","push",2.28912,"False","L"
"4027","1884_081_Vis2AO_Home2A",257,119.3679,178.0968,-0.49851,993,214.399546922679,"L","R","pull",2.622252,"False","L"
"4028","1884_081_Vis2AO_Home2A",27,-3.6819,18.40485,0.381744,973,18.7695202691092,"R","L","pull",-2.496456,"True","R"
"4029","1884_081_Vis2AO_Home2A",273,-34.89,135.708,6.19314,798,140.121280910503,"L","L","push",2.560275,"False","L"
"4030","1884_081_Vis2AO_Home2A",57,64.7001,359.433,6.42888,492,365.209781398322,"R","R","push",-2.506452,"True","R"
"4031","1884_081_Vis2AO_Home2A",60,-5.9925,7.6098,-0.2769,798,9.6860266513158,"L","L","push",-2.0349,"True","R"
"4032","1884_081_Vis2AO_Home2A",63,-0.2256,15.546,-0.2754,408,15.5476368416554,"L","L","push",-2.043879,"True","R"
"4033","1884_081_Vis2AO_Home2A",68,0.8667,6.186,-0.222,615,6.24642016598307,"R","R","push",-2.393406,"True","R"
"4034","1884_081_Vis2AO_Home2A",70,195.489,290.1708,-1.53834,737,349.878610797574,"L","R","pull",-2.269998,"True","R"
"4035","1884_081_Vis2AO_Home2A",73,-60.0564,68.7501,-0.375639,993,91.2871701334311,"R","L","pull",-2.339754,"True","R"
"4036","1884_081_Vis2AO_Home2A",76,1.7346,11.9364,-0.2643,973,12.0617777346459,"R","R","push",-2.35677,"True","R"
"4037","1884_082_Vis2AO_Home2A",102,0.88659,-7.39638,0.644076,973,7.44932741477377,"R","R","push",-3.10011,"True","R"
"4038","1884_082_Vis2AO_Home2A",106,56.5095,59.1009,-0.1830789,973,81.7694317643213,"R","R","push",-3.06393,"True","R"
"4039","1884_082_Vis2AO_Home2A",117,-90.5511,100.1244,4.866,492,134.997767339205,"R","L","pull",-3.08952,"True","R"
"4040","1884_082_Vis2AO_Home2A",132,0.2828322,-1.824237,2.244396,495,1.84603214639557,"R","R","push",-2.733492,"True","R"
