"","game_str","play_per_game","play_id","timestamp","player_position","field_x","field_y","event_code","inning","top_bottom","batter","batter_hand"
"15133","1884_048_Vis1AQ_Home1A",115,114,3719921,10,-2.7429,-1.2186,1,4,"bottom",892,"L"
"15134","1884_048_Vis1AQ_Home1A",116,115,3759921,10,-2.8692,-0.2376,1,4,"bottom",963,"L"
"15135","1884_048_Vis1AQ_Home1A",118,117,3824671,10,3.2529,-1.6758,1,4,"bottom",348,"R"
"15136","1884_048_Vis1AQ_Home1A",119,118,3840221,10,2.6988,-1.5552,1,4,"bottom",348,"R"
"15137","1884_048_Vis1AQ_Home1A",12,11,410771,10,3.4689,-1.3371,1,1,"bottom",753,"R"
"15138","1884_048_Vis1AQ_Home1A",120,119,3875821,10,-2.7939,-0.4092,1,4,"bottom",423,"L"
"15139","1884_048_Vis1AQ_Home1A",121,120,3892321,10,-1.7424,-1.8432,1,4,"bottom",423,"L"
"15140","1884_048_Vis1AQ_Home1A",122,121,3907721,10,-1.548,-2.1324,1,4,"bottom",423,"L"
"15141","1884_048_Vis1AQ_Home1A",13,12,445721,10,3.3723,-2.4657,1,1,"bottom",626,"R"
"15142","1884_048_Vis1AQ_Home1A",138,137,4513721,10,-1.8165,-1.6752,1,5,"bottom",856,"L"
"15143","1884_048_Vis1AQ_Home1A",139,138,4524971,10,-3.0792,-1.242,1,5,"bottom",856,"L"
"15144","1884_048_Vis1AQ_Home1A",14,13,456721,10,3.1428,-1.5009,1,1,"bottom",626,"R"
"15145","1884_048_Vis1AQ_Home1A",140,139,4536071,10,-1.7493,-1.6488,1,5,"bottom",856,"L"
"15146","1884_048_Vis1AQ_Home1A",141,140,4550021,10,-1.935,-1.9302,1,5,"bottom",856,"L"
"15147","1884_048_Vis1AQ_Home1A",142,141,4585721,10,2.9928,-1.395,1,5,"bottom",537,"R"
"15148","1884_048_Vis1AQ_Home1A",143,142,4599521,10,3.5148,-1.9587,1,5,"bottom",537,"R"
"15149","1884_048_Vis1AQ_Home1A",144,143,4618621,10,3.2058,-1.0779,1,5,"bottom",537,"R"
"15150","1884_048_Vis1AQ_Home1A",145,144,4631121,10,2.8044,-1.0944,1,5,"bottom",537,"R"
"15151","1884_048_Vis1AQ_Home1A",146,145,4662671,10,3.1221,-1.2567,1,5,"bottom",753,"R"
"15152","1884_048_Vis1AQ_Home1A",147,146,4673521,10,4.2006,-1.5621,1,5,"bottom",753,"R"
"15153","1884_048_Vis1AQ_Home1A",149,148,4732121,10,3.3294,-2.2344,1,5,"bottom",626,"R"
"15154","1884_048_Vis1AQ_Home1A",15,14,469271,10,3.6303,-1.8939,1,1,"bottom",626,"R"
"15155","1884_048_Vis1AQ_Home1A",150,149,4775571,10,-1.7649,-1.4457,1,5,"bottom",630,"L"
"15156","1884_048_Vis1AQ_Home1A",151,150,4788771,10,-2.6925,-0.9861,1,5,"bottom",630,"L"
"15157","1884_048_Vis1AQ_Home1A",152,151,4809921,10,-1.9851,-1.3185,1,5,"bottom",630,"L"
"15158","1884_048_Vis1AQ_Home1A",153,152,4840371,10,-1.6974,-1.4193,1,5,"bottom",630,"L"
"15159","1884_048_Vis1AQ_Home1A",154,153,4869171,10,-2.5389,-0.2856,1,5,"bottom",630,"L"
"15160","1884_048_Vis1AQ_Home1A",155,154,4913021,10,-2.2782,-1.2132,1,5,"bottom",630,"L"
"15161","1884_048_Vis1AQ_Home1A",16,15,488571,10,3.4011,-2.0253,1,1,"bottom",626,"R"
"15162","1884_048_Vis1AQ_Home1A",17,16,523121,10,-2.6688,-0.3453,1,1,"bottom",630,"L"
"15163","1884_048_Vis1AQ_Home1A",173,172,5677671,10,-2.931,-0.2706,1,6,"bottom",892,"L"
"15164","1884_048_Vis1AQ_Home1A",174,173,5715371,10,-2.2107,-1.1868,1,6,"bottom",892,"L"
"15165","1884_048_Vis1AQ_Home1A",175,174,5761771,10,-3.0795,-1.5942,1,6,"bottom",963,"L"
"15166","1884_048_Vis1AQ_Home1A",176,175,5775671,10,-2.3328,-0.3993,1,6,"bottom",963,"L"
"15167","1884_048_Vis1AQ_Home1A",177,176,5790721,10,-3.0987,-1.7337,1,6,"bottom",963,"L"
"15168","1884_048_Vis1AQ_Home1A",178,177,5810421,10,-3.1008,-1.5552,1,6,"bottom",963,"L"
"15169","1884_048_Vis1AQ_Home1A",179,178,5823921,10,-1.8933,-0.8448,1,6,"bottom",963,"L"
"15170","1884_048_Vis1AQ_Home1A",18,17,533521,10,-2.3457,-1.2399,1,1,"bottom",630,"L"
"15171","1884_048_Vis1AQ_Home1A",180,179,5857421,10,3.3282,-1.8519,1,6,"bottom",348,"R"
"15172","1884_048_Vis1AQ_Home1A",181,180,5871621,10,3.5988,-2.3328,1,6,"bottom",348,"R"
"15173","1884_048_Vis1AQ_Home1A",182,181,5890271,10,3.2286,-2.1234,1,6,"bottom",348,"R"
"15174","1884_048_Vis1AQ_Home1A",183,182,5922971,10,-2.3604,-1.0365,1,6,"bottom",423,"L"
"15175","1884_048_Vis1AQ_Home1A",184,183,5935471,10,-2.1873,-1.3977,1,6,"bottom",423,"L"
"15176","1884_048_Vis1AQ_Home1A",185,184,6094971,10,-3.7311,0.6336,1,6,"bottom",856,"L"
"15177","1884_048_Vis1AQ_Home1A",186,185,6108921,10,-1.9773,-2.3526,1,6,"bottom",856,"L"
"15178","1884_048_Vis1AQ_Home1A",187,186,6126271,10,-3.0966,-1.1811,1,6,"bottom",856,"L"
"15179","1884_048_Vis1AQ_Home1A",188,187,6141271,10,-3.204,-1.3284,1,6,"bottom",856,"L"
"15180","1884_048_Vis1AQ_Home1A",189,188,6182921,10,3.0522,-1.3632,1,6,"bottom",537,"R"
"15181","1884_048_Vis1AQ_Home1A",190,189,6240921,10,2.8668,-2.1135,1,6,"bottom",537,"R"
"15182","1884_048_Vis1AQ_Home1A",191,190,6261921,10,3.7722,-1.3803,1,6,"bottom",537,"R"
"15183","1884_048_Vis1AQ_Home1A",192,191,6280971,10,2.2605,-0.9873,1,6,"bottom",537,"R"
"15184","1884_048_Vis1AQ_Home1A",203,202,6887071,10,3.1023,-1.1037,1,7,"bottom",753,"R"
"15185","1884_048_Vis1AQ_Home1A",204,203,6905071,10,3.1569,-0.8997,1,7,"bottom",753,"R"
"15186","1884_048_Vis1AQ_Home1A",205,204,6921171,10,2.967,-1.0938,1,7,"bottom",753,"R"
"15187","1884_048_Vis1AQ_Home1A",206,205,6941121,10,3.1224,-1.1634,1,7,"bottom",753,"R"
"15188","1884_048_Vis1AQ_Home1A",207,206,6978021,10,3.0231,-1.8303,1,7,"bottom",626,"R"
"15189","1884_048_Vis1AQ_Home1A",208,207,6991521,10,3.7233,-2.4672,1,7,"bottom",626,"R"
"15190","1884_048_Vis1AQ_Home1A",209,208,7005421,10,4.0302,-3.2661,1,7,"bottom",626,"R"
"15191","1884_048_Vis1AQ_Home1A",210,209,7038021,10,-2.1639,-0.9507,1,7,"bottom",630,"L"
"15192","1884_048_Vis1AQ_Home1A",211,210,7052021,10,-3.126,-1.2123,1,7,"bottom",630,"L"
"15193","1884_048_Vis1AQ_Home1A",223,222,7575921,10,-2.5401,-1.3275,1,8,"bottom",892,"L"
"15194","1884_048_Vis1AQ_Home1A",224,223,7609921,10,-2.7609,-1.4091,1,8,"bottom",963,"L"
"15195","1884_048_Vis1AQ_Home1A",225,224,7621921,10,-2.8473,-1.5867,1,8,"bottom",963,"L"
"15196","1884_048_Vis1AQ_Home1A",226,225,7635671,10,-3.0657,-1.4724,1,8,"bottom",963,"L"
"15197","1884_048_Vis1AQ_Home1A",227,226,7662721,10,2.8746,-1.4583,1,8,"bottom",348,"R"
"15198","1884_048_Vis1AQ_Home1A",228,227,7707471,10,-2.295,-1.0077,1,8,"bottom",423,"L"
"15199","1884_048_Vis1AQ_Home1A",229,228,7727071,10,-1.6776,-1.8147,1,8,"bottom",423,"L"
"15200","1884_048_Vis1AQ_Home1A",230,229,7743671,10,-2.8284,-0.8496,1,8,"bottom",423,"L"
"15201","1884_048_Vis1AQ_Home1A",38,37,1502521,10,-1.9176,-1.2921,1,2,"bottom",892,"L"
"15202","1884_048_Vis1AQ_Home1A",39,38,1519271,10,-2.6796,-1.188,1,2,"bottom",892,"L"
"15203","1884_048_Vis1AQ_Home1A",40,39,1532521,10,-1.9668,-1.5246,1,2,"bottom",892,"L"
"15204","1884_048_Vis1AQ_Home1A",41,40,1546321,10,-2.3733,-1.6809,1,2,"bottom",892,"L"
"15205","1884_048_Vis1AQ_Home1A",42,41,1566971,10,-2.034,-1.551,1,2,"bottom",892,"L"
"15206","1884_048_Vis1AQ_Home1A",43,42,1611721,10,-2.9289,-1.2315,1,2,"bottom",963,"L"
"15207","1884_048_Vis1AQ_Home1A",44,43,1626371,10,-3.0702,-1.2618,1,2,"bottom",963,"L"
"15208","1884_048_Vis1AQ_Home1A",45,44,1644521,10,-2.9181,-1.314,1,2,"bottom",963,"L"
"15209","1884_048_Vis1AQ_Home1A",46,45,1662371,10,-2.9865,-1.2102,1,2,"bottom",963,"L"
"15210","1884_048_Vis1AQ_Home1A",47,46,1701021,10,2.4354,-0.8874,1,2,"bottom",348,"R"
"15211","1884_048_Vis1AQ_Home1A",48,47,1714821,10,3.2286,-2.1234,1,2,"bottom",348,"R"
"15212","1884_048_Vis1AQ_Home1A",49,48,1761321,10,3.3489,-1.6212,1,2,"bottom",348,"R"
"15213","1884_048_Vis1AQ_Home1A",50,49,1776471,10,3.3528,-1.6929,1,2,"bottom",348,"R"
"15214","1884_048_Vis1AQ_Home1A",51,50,1800971,10,2.7882,-1.1712,1,2,"bottom",348,"R"
"15215","1884_048_Vis1AQ_Home1A",52,51,1820521,10,2.916,-1.3248,1,2,"bottom",348,"R"
"15216","1884_048_Vis1AQ_Home1A",53,52,1856871,10,-2.1198,-1.3713,1,2,"bottom",423,"L"
"15217","1884_048_Vis1AQ_Home1A",54,53,1871621,10,-1.8165,-1.6752,1,2,"bottom",423,"L"
"15218","1884_048_Vis1AQ_Home1A",55,54,1890821,10,-2.5401,-1.3275,1,2,"bottom",423,"L"
"15219","1884_048_Vis1AQ_Home1A",56,55,1908421,10,-2.8152,-1.0518,1,2,"bottom",423,"L"
"15220","1884_048_Vis1AQ_Home1A",57,56,1959771,10,-1.8072,-2.0589,1,2,"bottom",856,"L"
"15221","1884_048_Vis1AQ_Home1A",58,57,1972271,10,-1.4202,-1.6995,1,2,"bottom",856,"L"
"15222","1884_048_Vis1AQ_Home1A",59,58,1993871,10,-1.9161,-0.6318,1,2,"bottom",856,"L"
"15223","1884_048_Vis1AQ_Home1A",87,86,2911821,10,3.0507,-0.5286,1,3,"bottom",537,"R"
"15224","1884_048_Vis1AQ_Home1A",88,87,2943421,10,3.1794,-1.5012,1,3,"bottom",753,"R"
"15225","1884_048_Vis1AQ_Home1A",89,88,2956221,10,3.426,-1.2228,1,3,"bottom",753,"R"
"15226","1884_048_Vis1AQ_Home1A",90,89,2972221,10,3.4098,-1.3686,1,3,"bottom",753,"R"
"15227","1884_048_Vis1AQ_Home1A",91,90,2986621,10,3.2277,-1.2663,1,3,"bottom",753,"R"
"15228","1884_048_Vis1AQ_Home1A",92,91,3003821,10,3.4773,-1.1934,1,3,"bottom",753,"R"
"15229","1884_048_Vis1AQ_Home1A",93,92,3017171,10,3.2238,-1.2954,1,3,"bottom",753,"R"
"15230","1884_048_Vis1AQ_Home1A",94,93,3056121,10,3.4758,-1.8168,1,3,"bottom",626,"R"
"15231","1884_048_Vis1AQ_Home1A",95,94,3072871,10,2.9757,-1.341,1,3,"bottom",626,"R"
"15232","1884_048_Vis1AQ_Home1A",97,96,3104471,10,3.4206,-1.5993,1,3,"bottom",626,"R"
"15233","1884_049_Vis1AQ_Home1A",106,105,3616862,10,-1.1376,1.8609,1,4,"bottom",892,"L"
"15234","1884_049_Vis1AQ_Home1A",107,106,3661862,10,-1.9785,-0.9921,1,4,"bottom",598,"L"
"15235","1884_049_Vis1AQ_Home1A",108,107,3701162,10,-1.7502,-0.0423,1,4,"bottom",598,"L"
"15236","1884_049_Vis1AQ_Home1A",109,108,3719162,10,-1.2801,-0.9402,1,4,"bottom",598,"L"
"15237","1884_049_Vis1AQ_Home1A",110,109,3742062,10,-2.5752,-1.6239,1,4,"bottom",598,"L"
"15238","1884_049_Vis1AQ_Home1A",111,110,3785762,10,-2.5314,-1.7286,1,4,"bottom",598,"L"
"15239","1884_049_Vis1AQ_Home1A",112,111,3809712,10,-2.5464,-1.7247,1,4,"bottom",598,"L"
"15240","1884_049_Vis1AQ_Home1A",113,112,3832562,10,-1.1952,0.3648,1,4,"bottom",598,"L"
"15241","1884_049_Vis1AQ_Home1A",114,113,3891362,10,-2.8761,0.4086,1,4,"bottom",963,"L"
"15242","1884_049_Vis1AQ_Home1A",115,114,3976712,10,-1.2021,-1.5303,1,4,"bottom",877,"L"
"15243","1884_049_Vis1AQ_Home1A",116,115,3993912,10,-1.5555,-0.3078,1,4,"bottom",877,"L"
"15244","1884_049_Vis1AQ_Home1A",117,116,4014912,10,-2.0961,1.1772,1,4,"bottom",877,"L"
"15245","1884_049_Vis1AQ_Home1A",118,117,4056462,10,-2.5836,0.0639,1,4,"bottom",435,"L"
"15246","1884_049_Vis1AQ_Home1A",119,118,4073312,10,-2.2017,0.7941,1,4,"bottom",435,"L"
"15247","1884_049_Vis1AQ_Home1A",12,12,429762,10,-1.8429,0.2577,1,1,"bottom",753,"L"
"15248","1884_049_Vis1AQ_Home1A",120,119,4091112,10,-2.5605,0.5577,1,4,"bottom",435,"L"
"15249","1884_049_Vis1AQ_Home1A",121,120,4138712,10,-2.0403,-0.1479,1,4,"bottom",423,"L"
"15250","1884_049_Vis1AQ_Home1A",122,121,4154612,10,-1.7319,-0.8661,1,4,"bottom",423,"L"
"15251","1884_049_Vis1AQ_Home1A",123,122,4175712,10,-1.9614,-0.4473,1,4,"bottom",423,"L"
"15252","1884_049_Vis1AQ_Home1A",124,123,4193412,10,-2.6577,-1.4076,1,4,"bottom",423,"L"
"15253","1884_049_Vis1AQ_Home1A",125,124,4218762,10,-2.8392,-1.5642,1,4,"bottom",423,"L"
"15254","1884_049_Vis1AQ_Home1A",126,125,4248312,10,3.0387,3.1476,1,4,"bottom",753,"R"
"15255","1884_049_Vis1AQ_Home1A",127,126,4300562,10,-2.5797,-1.4712,1,4,"bottom",626,"L"
"15256","1884_049_Vis1AQ_Home1A",128,127,4322362,10,5.2119,5.2455,1,4,"bottom",626,"R"
"15257","1884_049_Vis1AQ_Home1A",129,128,4525212,10,-2.0244,0.3975,1,4,"bottom",630,"L"
"15258","1884_049_Vis1AQ_Home1A",13,13,465362,10,-2.8215,-1.5171,1,1,"bottom",626,"L"
"15259","1884_049_Vis1AQ_Home1A",130,129,4548562,10,-1.2741,-0.5766,1,4,"bottom",630,"L"
"15260","1884_049_Vis1AQ_Home1A",131,130,4571362,10,-1.8942,0.0459,1,4,"bottom",630,"L"
"15261","1884_049_Vis1AQ_Home1A",132,131,4613662,10,-2.4579,-0.2289,1,4,"bottom",630,"L"
"15262","1884_049_Vis1AQ_Home1A",133,132,4652562,10,0.1542,2.0814,1,4,"bottom",892,"R"
"15263","1884_049_Vis1AQ_Home1A",14,14,478012,10,-2.7552,-1.3296,1,1,"bottom",626,"L"
"15264","1884_049_Vis1AQ_Home1A",146,145,5221362,10,-2.6187,-1.8435,1,5,"bottom",598,"L"
"15265","1884_049_Vis1AQ_Home1A",148,146,5255912,10,3.2097,3.5307,1,5,"bottom",598,"R"
"15266","1884_049_Vis1AQ_Home1A",149,147,5291962,10,-2.5701,-1.3521,1,5,"bottom",963,"L"
"15267","1884_049_Vis1AQ_Home1A",15,15,490162,10,-2.6514,-1.0848,1,1,"bottom",626,"L"
"15268","1884_049_Vis1AQ_Home1A",150,148,5317112,10,-2.3451,0.2427,1,5,"bottom",963,"L"
"15269","1884_049_Vis1AQ_Home1A",151,149,5339562,10,-2.9301,-1.2126,1,5,"bottom",963,"L"
"15270","1884_049_Vis1AQ_Home1A",152,150,5361212,10,-2.5857,-0.4515,1,5,"bottom",963,"L"
"15271","1884_049_Vis1AQ_Home1A",153,151,5382462,10,-2.7846,-1.095,1,5,"bottom",963,"L"
"15272","1884_049_Vis1AQ_Home1A",154,152,5414312,10,-2.9832,-0.8052,1,5,"bottom",963,"L"
"15273","1884_049_Vis1AQ_Home1A",155,153,5436312,10,-2.4813,-1.2012,1,5,"bottom",963,"L"
"15274","1884_049_Vis1AQ_Home1A",156,154,5460512,10,-2.5443,-1.4352,1,5,"bottom",963,"L"
"15275","1884_049_Vis1AQ_Home1A",157,155,5493562,10,-2.3655,0.3603,1,5,"bottom",877,"L"
"15276","1884_049_Vis1AQ_Home1A",158,156,5512562,10,-2.8761,-1.6194,1,5,"bottom",877,"L"
"15277","1884_049_Vis1AQ_Home1A",159,157,5532812,10,-2.7069,-1.4391,1,5,"bottom",877,"L"
"15278","1884_049_Vis1AQ_Home1A",16,16,505862,10,-2.7867,-1.2615,1,1,"bottom",626,"L"
"15279","1884_049_Vis1AQ_Home1A",160,158,5556162,10,-2.5956,0.846,1,5,"bottom",877,"L"
"15280","1884_049_Vis1AQ_Home1A",161,159,5593662,10,-2.6898,-0.5961,1,5,"bottom",435,"L"
"15281","1884_049_Vis1AQ_Home1A",162,160,5631812,10,-2.6253,-0.3804,1,5,"bottom",435,"L"
"15282","1884_049_Vis1AQ_Home1A",163,161,5649212,10,-2.7504,-1.3872,1,5,"bottom",435,"L"
"15283","1884_049_Vis1AQ_Home1A",164,162,5675112,10,-3.4578,-0.045,1,5,"bottom",435,"L"
"15284","1884_049_Vis1AQ_Home1A",165,163,5704062,10,-3.465,0.2859,1,5,"bottom",435,"L"
"15285","1884_049_Vis1AQ_Home1A",166,164,5735262,10,-3.3516,0.5934,1,5,"bottom",435,"L"
"15286","1884_049_Vis1AQ_Home1A",17,17,524362,10,-2.6958,-1.194,1,1,"bottom",626,"L"
"15287","1884_049_Vis1AQ_Home1A",18,18,565012,10,-2.9175,-0.9402,1,1,"bottom",630,"L"
"15288","1884_049_Vis1AQ_Home1A",186,184,6606862,10,-0.9234,0.9624,1,6,"bottom",423,"L"
"15289","1884_049_Vis1AQ_Home1A",187,185,6652312,10,2.9133,-1.0545,1,6,"bottom",753,"R"
"15290","1884_049_Vis1AQ_Home1A",188,186,6667562,10,3.1182,-1.3182,1,6,"bottom",753,"R"
"15291","1884_049_Vis1AQ_Home1A",189,187,6687362,10,3.0039,-1.2702,1,6,"bottom",753,"R"
"15292","1884_049_Vis1AQ_Home1A",190,188,6701662,10,3.0096,-1.2378,1,6,"bottom",753,"R"
"15293","1884_049_Vis1AQ_Home1A",191,189,6755062,10,3.7788,-0.8037,1,6,"bottom",626,"R"
"15294","1884_049_Vis1AQ_Home1A",192,190,6780862,10,3.1725,-1.7208,1,6,"bottom",626,"R"
"15295","1884_049_Vis1AQ_Home1A",193,191,6818262,10,3.4941,-0.5742,1,6,"bottom",626,"R"
"15296","1884_049_Vis1AQ_Home1A",194,192,6838912,10,2.9427,-1.6155,1,6,"bottom",626,"R"
"15297","1884_049_Vis1AQ_Home1A",195,193,6869612,10,3.1059,-0.9687,1,6,"bottom",626,"R"
"15298","1884_049_Vis1AQ_Home1A",196,194,6907512,10,2.7057,-1.605,1,6,"bottom",626,"R"
"15299","1884_049_Vis1AQ_Home1A",197,195,6948712,10,-2.235,-0.2907,1,6,"bottom",630,"L"
"15300","1884_049_Vis1AQ_Home1A",198,196,7001162,10,-1.7643,0.2079,1,6,"bottom",630,"L"
"15301","1884_049_Vis1AQ_Home1A",199,197,7056562,10,-1.5348,-0.4911,1,6,"bottom",630,"L"
"15302","1884_049_Vis1AQ_Home1A",20,20,598212,10,-2.685,-0.8613,1,1,"bottom",630,"L"
"15303","1884_049_Vis1AQ_Home1A",21,21,618962,10,-2.7,-0.8943,1,1,"bottom",630,"L"
"15304","1884_049_Vis1AQ_Home1A",211,209,7608762,10,-1.8438,-1.1775,1,7,"bottom",892,"L"
"15305","1884_049_Vis1AQ_Home1A",212,210,7643712,10,-2.3922,0.2865,1,7,"bottom",892,"L"
"15306","1884_049_Vis1AQ_Home1A",213,211,7661612,10,-1.7016,0.5505,1,7,"bottom",892,"L"
"15307","1884_049_Vis1AQ_Home1A",214,212,7677462,10,-2.2281,-0.459,1,7,"bottom",892,"L"
"15308","1884_049_Vis1AQ_Home1A",215,213,7715712,10,-2.7132,-1.7145,1,7,"bottom",892,"L"
"15309","1884_049_Vis1AQ_Home1A",216,214,7732412,10,-2.4933,-1.4289,1,7,"bottom",892,"L"
"15310","1884_049_Vis1AQ_Home1A",217,215,7757262,10,-2.6775,-1.614,1,7,"bottom",892,"L"
"15311","1884_049_Vis1AQ_Home1A",218,216,7790462,10,-1.6572,-0.4707,1,7,"bottom",598,"L"
"15312","1884_049_Vis1AQ_Home1A",219,217,7807862,10,-2.5086,-1.5948,1,7,"bottom",598,"L"
"15313","1884_049_Vis1AQ_Home1A",22,22,640612,10,-2.5734,-0.5523,1,1,"bottom",630,"L"
"15314","1884_049_Vis1AQ_Home1A",220,218,7823062,10,-2.4516,-1.5423,1,7,"bottom",598,"L"
"15315","1884_049_Vis1AQ_Home1A",221,219,7841212,10,-2.5614,-2.0829,1,7,"bottom",598,"L"
"15316","1884_049_Vis1AQ_Home1A",222,220,7897912,10,-2.6637,-1.2207,1,7,"bottom",963,"L"
"15317","1884_049_Vis1AQ_Home1A",223,221,7916862,10,-2.5761,-1.3245,1,7,"bottom",963,"L"
"15318","1884_049_Vis1AQ_Home1A",224,222,7935712,10,-2.4981,-1.3791,1,7,"bottom",963,"L"
"15319","1884_049_Vis1AQ_Home1A",225,223,7996612,10,-2.3733,0.0678,1,7,"bottom",963,"L"
"15320","1884_049_Vis1AQ_Home1A",226,224,8023562,10,-3.0918,-1.0203,1,7,"bottom",963,"L"
"15321","1884_049_Vis1AQ_Home1A",227,225,8056412,10,-0.9981,-0.696,1,7,"bottom",877,"L"
"15322","1884_049_Vis1AQ_Home1A",228,226,8078212,10,15.189,17.088,1,7,"bottom",877,"R"
"15323","1884_049_Vis1AQ_Home1A",228,226,8075662,10,-2.4741,0.9354,1,7,"bottom",877,"L"
"15324","1884_049_Vis1AQ_Home1A",229,227,8131062,10,-2.3775,0.7158,1,7,"bottom",435,"L"
"15325","1884_049_Vis1AQ_Home1A",23,23,719012,10,-2.2299,0.5733,1,1,"bottom",892,"L"
"15326","1884_049_Vis1AQ_Home1A",24,24,737762,10,-1.6728,-0.0285,1,1,"bottom",892,"L"
"15327","1884_049_Vis1AQ_Home1A",245,243,8776062,10,-3.1566,0.2157,1,8,"bottom",423,"L"
"15328","1884_049_Vis1AQ_Home1A",246,244,8822962,10,3.066,-1.4718,1,8,"bottom",753,"R"
"15329","1884_049_Vis1AQ_Home1A",247,245,8841862,10,2.6439,-0.6549,1,8,"bottom",753,"R"
"15330","1884_049_Vis1AQ_Home1A",248,246,8899362,10,3.1215,-1.7295,1,8,"bottom",626,"R"
"15331","1884_049_Vis1AQ_Home1A",249,247,8923262,10,2.787,-1.5459,1,8,"bottom",626,"R"
"15332","1884_049_Vis1AQ_Home1A",25,25,760212,10,-2.9214,-1.746,1,1,"bottom",892,"L"
"15333","1884_049_Vis1AQ_Home1A",250,248,8955812,10,-2.6352,-1.0938,1,8,"bottom",630,"L"
"15334","1884_049_Vis1AQ_Home1A",251,249,8999412,10,-1.9815,-0.2757,1,8,"bottom",892,"L"
"15335","1884_049_Vis1AQ_Home1A",252,250,9019462,10,-2.0598,-0.3273,1,8,"bottom",892,"L"
"15336","1884_049_Vis1AQ_Home1A",253,251,9052662,10,-1.1259,-0.2409,1,8,"bottom",892,"L"
"15337","1884_049_Vis1AQ_Home1A",254,252,9079112,10,-2.3148,0.495,1,8,"bottom",892,"L"
"15338","1884_049_Vis1AQ_Home1A",255,253,9102762,10,-2.694,-1.7064,1,8,"bottom",892,"L"
"15339","1884_049_Vis1AQ_Home1A",256,254,9137162,10,-2.6754,-1.629,1,8,"bottom",892,"L"
"15340","1884_049_Vis1AQ_Home1A",257,255,9173862,10,-2.5146,-1.7517,1,8,"bottom",598,"L"
"15341","1884_049_Vis1AQ_Home1A",258,256,9189762,10,-2.3511,-0.6795,1,8,"bottom",598,"L"
"15342","1884_049_Vis1AQ_Home1A",259,257,9230062,10,-2.5089,-1.0743,1,8,"bottom",963,"L"
"15343","1884_049_Vis1AQ_Home1A",26,26,780212,10,-2.5392,-1.7004,1,1,"bottom",892,"L"
"15344","1884_049_Vis1AQ_Home1A",260,258,9253712,10,-2.76,-1.0173,1,8,"bottom",963,"L"
"15345","1884_049_Vis1AQ_Home1A",261,259,9275462,10,-2.3979,-1.1454,1,8,"bottom",963,"L"
"15346","1884_049_Vis1AQ_Home1A",262,260,9297062,10,-2.6361,-1.0785,1,8,"bottom",963,"L"
"15347","1884_049_Vis1AQ_Home1A",263,261,9329762,10,-2.5908,-0.8025,1,8,"bottom",963,"L"
"15348","1884_049_Vis1AQ_Home1A",264,262,9363162,10,-1.7832,-0.8457,1,8,"bottom",963,"L"
"15349","1884_049_Vis1AQ_Home1A",265,263,9450862,10,-2.4201,-0.6036,1,8,"bottom",877,"L"
"15350","1884_049_Vis1AQ_Home1A",266,264,9474662,10,-2.2872,-0.9324,1,8,"bottom",877,"L"
"15351","1884_049_Vis1AQ_Home1A",267,265,9499212,10,-2.4048,-0.8925,1,8,"bottom",877,"L"
"15352","1884_049_Vis1AQ_Home1A",268,266,9527712,10,-2.1051,-0.7095,1,8,"bottom",877,"L"
"15353","1884_049_Vis1AQ_Home1A",42,42,1492162,10,-1.7952,-0.4257,1,2,"bottom",598,"L"
"15354","1884_049_Vis1AQ_Home1A",43,43,1503612,10,-2.0514,-0.5823,1,2,"bottom",598,"L"
"15355","1884_049_Vis1AQ_Home1A",44,44,1517562,10,-1.9797,-0.6681,1,2,"bottom",598,"L"
"15356","1884_049_Vis1AQ_Home1A",46,45,1556012,10,-1.9788,0.2208,1,2,"bottom",963,"L"
"15357","1884_049_Vis1AQ_Home1A",47,46,1574062,10,-2.7714,0.6399,1,2,"bottom",963,"L"
"15358","1884_049_Vis1AQ_Home1A",48,47,1601712,10,-1.7247,-0.0024,1,2,"bottom",877,"L"
"15359","1884_049_Vis1AQ_Home1A",49,48,1613912,10,-2.5593,-0.912,1,2,"bottom",877,"L"
"15360","1884_049_Vis1AQ_Home1A",50,49,1626412,10,-2.6994,-1.083,1,2,"bottom",877,"L"
"15361","1884_049_Vis1AQ_Home1A",51,50,1639962,10,-2.5842,-1.059,1,2,"bottom",877,"L"
"15362","1884_049_Vis1AQ_Home1A",52,51,1657212,10,-2.3298,-0.8121,1,2,"bottom",877,"L"
"15363","1884_049_Vis1AQ_Home1A",53,52,1675862,10,-2.2011,-0.3594,1,2,"bottom",877,"L"
"15364","1884_049_Vis1AQ_Home1A",54,53,1695962,10,-2.3322,-1.1181,1,2,"bottom",877,"L"
"15365","1884_049_Vis1AQ_Home1A",55,54,1716612,10,-1.4523,-1.107,1,2,"bottom",877,"L"
"15366","1884_049_Vis1AQ_Home1A",56,55,1736312,10,-2.442,0.7932,1,2,"bottom",877,"L"
"15367","1884_049_Vis1AQ_Home1A",70,69,2328362,10,-2.5053,0.8637,1,3,"bottom",435,"L"
"15368","1884_049_Vis1AQ_Home1A",71,70,2360862,10,-0.9861,-0.7479,1,3,"bottom",423,"L"
"15369","1884_049_Vis1AQ_Home1A",72,71,2372262,10,-1.7292,-0.7659,1,3,"bottom",423,"L"
"15370","1884_049_Vis1AQ_Home1A",73,72,2385262,10,-1.7085,-0.0876,1,3,"bottom",423,"L"
"15371","1884_049_Vis1AQ_Home1A",74,73,2404462,10,-2.2149,-0.3099,1,3,"bottom",423,"L"
