"","game_str","play_id","play_per_game","ball_position_x","ball_position_y","ball_position_z","batter","ball_dist","field_x","field_y","batter_hand","hit_side","push_pull"
"4129","1884_085_Vis3AP_Home3A",46,46,-1.351086,28.68699,-0.1125801,786,28.7187887738932,2.5572,-1.0401,"R","L","pull"
"4130","1884_085_Vis3AP_Home3A",50,50,-186.8538,239.3472,-0.2271,475,303.64687504119,1.6947,-0.6381,"R","L","pull"
"4131","1884_085_Vis3AP_Home3A",58,58,-1.7424,6.4272,-0.0828,544,6.65919346467724,-2.9931,-0.9273,"L","L","push"
"4132","1884_085_Vis3AP_Home3A",64,64,0.1422,8.5725,-0.1086,345,8.57367932045513,2.4915,-1.9125,"R","R","push"
"4133","1884_085_Vis3AP_Home3A",91,91,-4.53897,23.09151,0.0387153,572,23.5333823055888,-2.7468,-0.8085,"L","L","push"
"4134","1884_085_Vis3AP_Home3A",95,95,-78.5109,230.5479,-1.051203,702,243.549369970895,2.7483,-0.7938,"R","L","pull"
"4135","1884_085_Vis3AP_Home3A",97,97,38.0469,89.4384,-0.0790254,786,97.1946191626368,2.3766,-1.2615,"R","R","push"
"4136","1884_086_Vis3AP_Home3A",167,167,2.3697,5.262,-0.0717,475,5.77097236954051,3.0645,-0.1836,"R","R","push"
"4137","1884_086_Vis3AP_Home3A",171,171,-125.4396,322.119,-0.314178,442,345.681563594531,-2.8494,-0.6828,"L","L","push"
"4138","1884_086_Vis3AP_Home3A",174,174,52.5117,359.673,-2.033019,544,363.486100925317,-2.3826,0.7863,"L","R","pull"
"4139","1884_086_Vis3AP_Home3A",175,175,-35.2299,242.451,4.74378,719,244.997210708632,-2.8143,-1.1472,"L","L","push"
"4140","1884_086_Vis3AP_Home3A",206,206,-3.0294,6.4842,-0.0861,547,7.15696262390688,3.7086,1.5942,"R","L","pull"
"4141","1884_086_Vis3AP_Home3A",210,210,38.0046,306.072,5.0379,334,308.422468061521,3.4992,-0.3942,"R","R","push"
"4142","1884_086_Vis3AP_Home3A",216,216,20.8518,-26.9808,-0.1752,572,34.0992834511225,-2.2848,-1.047,"L","R","pull"
"4143","1884_086_Vis3AP_Home3A",233,233,-39.3372,205.3149,-1.937055,702,209.049332612783,3.6177,-0.8451,"R","L","pull"
"4144","1884_086_Vis3AP_Home3A",238,238,60.5952,196.1841,5.93343,786,205.328954012458,2.3781,-0.5412,"R","R","push"
"4145","1884_086_Vis3AP_Home3A",240,240,4.37304,43.2057,-0.0650496,475,43.4264434570873,2.8383,-0.3186,"R","R","push"
"4146","1884_086_Vis3AP_Home3A",243,243,59.4369,110.733,-0.0931236,442,125.676339740661,-2.0562,0.8397,"L","R","pull"
"4147","1884_086_Vis3AP_Home3A",244,244,-2.3421,8.6187,-0.099,544,8.93126094680925,-2.9604,0.9321,"L","L","push"
"4148","1884_086_Vis3AP_Home3A",245,245,133.3854,246.8232,4.58247,719,280.559008038238,-2.6931,-0.4146,"L","R","pull"
"4149","1884_086_Vis3AP_Home3A",267,267,153.8049,279.1509,4.9911,334,318.718013665403,3.3309,0.303,"R","R","push"
"4150","1884_086_Vis3AP_Home3A",271,271,33.0171,97.4061,0.1838313,572,102.849779822905,-2.1039,0.7941,"L","R","pull"
"4151","1884_086_Vis3AP_Home3A",274,274,6.16014,15.21501,0.48453,702,16.4147450214647,2.3817,0.0936,"R","R","push"
"4152","1884_086_Vis3AP_Home3A",275,275,49.2987,90.8595,0.1179597,786,103.372194336485,2.3589,-1.6062,"R","R","push"
"4153","1884_086_Vis3AP_Home3A",276,276,-142.4661,241.2936,8.724,475,280.212760327166,2.7468,-0.2544,"R","L","pull"
"4154","1884_086_Vis3AP_Home3A",307,307,-78.3987,81.7053,3.5259,544,113.234765905971,-2.4183,0.5979,"L","L","push"
"4155","1884_086_Vis3AP_Home3A",309,309,-1.005,2.3859,-0.0015,719,2.58892715424749,-3.156,1.2183,"L","L","push"
"4156","1884_086_Vis3AP_Home3A",311,311,0.3606,7.7523,-0.1014,547,7.76068216395956,2.6139,0.1032,"R","R","push"
"4157","1884_086_Vis3AP_Home3A",341,341,-175.4019,279.2709,22.72098,572,329.784872470555,-4.0596,0.7683,"L","L","push"
"4158","1884_086_Vis3AP_Home3A",344,344,5.4561,324.066,4.5369,702,324.111927246144,4.02,-0.7236,"R","R","push"
"4159","1884_086_Vis3AP_Home3A",345,345,-74.5263,242.964,-0.632784,786,254.137117886565,2.1501,-1.2888,"R","L","pull"
"4160","1884_086_Vis3AP_Home3A",371,371,58.758,102.423,6.89481,544,118.080368787534,-3.3567,0.5619,"L","R","pull"
"4161","1884_086_Vis3AP_Home3A",372,372,-51.2388,110.397,-0.2580747,719,121.708307992676,-2.5338,-0.1665,"L","L","push"
"4162","1884_086_Vis3AP_Home3A",38,38,-1.521561,149.658,0.0121224,547,149.665734595053,2.3751,0.5229,"R","L","pull"
"4163","1884_086_Vis3AP_Home3A",394,394,3.4629,8.3598,-0.0972,547,9.04864257499433,2.5782,0.3108,"R","R","push"
"4164","1884_086_Vis3AP_Home3A",398,398,20.8329,168.6681,-0.0753345,334,169.949809296804,2.5653,-0.681,"R","R","push"
"4165","1884_086_Vis3AP_Home3A",401,401,-33.1059,277.7598,5.35425,572,279.725771266878,-2.709,-0.1611,"L","L","push"
"4166","1884_086_Vis3AP_Home3A",405,405,13.7034,-22.1427,2.3343,702,26.0400141100192,3.1029,-0.6936,"R","R","push"
"4167","1884_086_Vis3AP_Home3A",42,42,164.8551,298.3923,4.84932,334,340.903459494473,3.0273,0.8976,"R","R","push"
"4168","1884_086_Vis3AP_Home3A",47,47,-0.3051,8.2935,-0.1053,572,8.29911008843719,-2.5032,-0.8658,"L","L","push"
"4169","1884_086_Vis3AP_Home3A",53,53,-1.1037,8.43,-0.1032,786,8.50194411237806,1.2135,0.0801,"R","L","pull"
"4170","1884_086_Vis3AP_Home3A",75,75,0.5946,2.4672,0.0141,475,2.53783864735329,2.64,-0.0183,"R","R","push"
"4171","1884_086_Vis3AP_Home3A",83,83,53.0169,176.5167,-1.244931,544,184.306638688084,-3.6651,0.8868,"L","R","pull"
"4172","1884_086_Vis4AW_Home4A",102,102,-2.811609,306.27,1.980885,404,306.282905244757,1.9056,-1.7556,"R","L","pull"
"4173","1884_086_Vis4AW_Home4A",105,105,-136.8729,281.9928,4.65639,835,313.455148316709,-2.9409,0.0387,"L","L","push"
"4174","1884_086_Vis4AW_Home4A",111,111,-82.0764,217.5066,0.367812,998,232.47721712142,2.2758,-1.428,"R","L","pull"
"4175","1884_086_Vis4AW_Home4A",132,132,57.1845,302.49,5.29599,638,307.847798660718,-3.3816,0.195,"L","R","pull"
"4176","1884_086_Vis4AW_Home4A",133,133,7.63944,302.334,6.63078,337,302.430502098439,2.8356,0.0111,"R","R","push"
"4177","1884_086_Vis4AW_Home4A",162,162,3.6228,6.9156,-0.1671,920,7.80706111158354,2.4282,-0.9132,"R","R","push"
"4178","1884_086_Vis4AW_Home4A",163,163,-26.7876,33.4551,-0.01636821,586,42.8581290978736,2.5656,-0.3681,"R","L","pull"
"4179","1884_086_Vis4AW_Home4A",193,193,-61.0857,292.2891,1.344036,460,298.604053427444,2.1276,-1.5654,"R","L","pull"
"4180","1884_086_Vis4AW_Home4A",212,212,0.2832,7.2159,-0.1524,337,7.22145518922606,-2.5764,-0.1929,"L","R","pull"
"4181","1884_086_Vis4AW_Home4A",24,24,60.6567,75.3027,6.4887,502,96.6940116148875,-3.1638,-0.1569,"L","R","pull"
"4182","1884_086_Vis4AW_Home4A",241,241,1.4127,10.3632,-0.1446,502,10.459045631892,-3.729,0.1677,"L","R","pull"
"4183","1884_086_Vis4AW_Home4A",255,255,1.9362,7.3233,-0.1566,998,7.57493190266421,2.6679,-0.4146,"R","R","push"
"4184","1884_086_Vis4AW_Home4A",28,28,44.2071,204.9051,-1.243797,404,209.619578514079,2.3808,-0.4299,"R","R","push"
"4185","1884_086_Vis4AW_Home4A",49,49,5.0274,11.2152,-0.156,460,12.2904622288993,2.7552,-0.1494,"R","R","push"
"4186","1884_086_Vis4AW_Home4A",93,93,-7.10493,397.392,0.1703745,502,397.455509075299,-3.033,-0.2697,"L","L","push"
"4187","1884_087_Vis3AP_Home3A",120,120,162.4878,224.3856,7.19187,786,277.040037965995,2.3982,-1.1568,"R","R","push"
"4188","1884_087_Vis3AP_Home3A",129,129,-26.29371,344.16,3.94512,475,345.162953958799,2.3292,-1.1016,"R","L","pull"
"4189","1884_087_Vis3AP_Home3A",155,155,-9.08364,12.9384,0.0368385,345,15.8086909707793,2.5917,-1.7076,"R","L","pull"
"4190","1884_087_Vis3AP_Home3A",158,159,-1.0518,3.1044,-0.0126,651,3.27774047172744,2.5422,-0.2292,"R","L","pull"
"4191","1884_087_Vis3AP_Home3A",162,163,2.1006,6.6237,-0.0867,334,6.94880723937569,2.6496,-0.0855,"R","R","push"
"4192","1884_087_Vis3AP_Home3A",165,166,-7.29807,25.52358,-0.1952466,572,26.5464679711125,-2.6427,-1.0854,"L","L","push"
"4193","1884_087_Vis3AP_Home3A",201,202,-31.8132,59.7705,0.325791,702,67.7096179614831,3.0111,-1.4904,"R","L","pull"
"4194","1884_087_Vis3AP_Home3A",203,204,2.6421,3.1029,0.0063,786,4.0753749299911,3.0432,-0.039,"R","R","push"
"4195","1884_087_Vis3AP_Home3A",205,206,-1.8525,6.357,-0.0816,475,6.62142018376723,2.6994,-0.0012,"R","L","pull"
"4196","1884_087_Vis3AP_Home3A",209,210,-10.07292,149.1681,3.68157,547,149.507811752217,2.4666,-0.0726,"R","L","pull"
"4197","1884_087_Vis3AP_Home3A",22,22,0.1938,5.7618,-0.0798,651,5.76505834142205,2.433,-0.4068,"R","R","push"
"4198","1884_087_Vis3AP_Home3A",233,234,12.47325,27.77211,0.1953387,651,30.4445735626992,2.0793,1.2144,"R","R","push"
"4199","1884_087_Vis3AP_Home3A",236,237,114.2424,332.178,3.7287,334,351.274180152427,2.8614,-1.2303,"R","R","push"
"4200","1884_087_Vis3AP_Home3A",239,240,-19.4412,-23.9421,6.93807,572,30.8412776948362,-2.4576,-0.7173,"L","L","push"
"4201","1884_087_Vis3AP_Home3A",25,25,-15.08019,168.5718,5.50761,334,169.244981862613,3.0363,-1.035,"R","L","pull"
"4202","1884_087_Vis3AP_Home3A",259,260,-49.7481,124.0569,5.58033,702,133.659971162723,2.2191,0.5085,"R","L","pull"
"4203","1884_087_Vis3AP_Home3A",260,261,0.5241,2.712,0.0081,786,2.76217754860183,2.5449,-1.0209,"R","R","push"
"4204","1884_087_Vis3AP_Home3A",263,264,-67.2663,180.7944,-0.650532,475,192.902488804707,2.5527,-1.3416,"R","L","pull"
"4205","1884_087_Vis3AP_Home3A",264,265,-0.789,15.3066,-0.0744,547,15.3269215617488,2.6466,-0.8943,"R","L","pull"
"4206","1884_087_Vis3AP_Home3A",28,28,2.2212,10.6719,-0.0975,572,10.9006045268141,-3.0579,-0.072,"L","R","pull"
"4207","1884_087_Vis3AP_Home3A",47,47,-27.80043,350.409,3.91347,702,351.510072671019,2.3835,-0.1569,"R","L","pull"
"4208","1884_087_Vis3AP_Home3A",51,51,-0.1989,13.845,-0.1182,786,13.8464286446,2.6622,-1.281,"R","L","pull"
"4209","1884_087_Vis3AP_Home3A",54,54,8.6955,14.5962,0.0093,475,16.9900198554916,2.166,-0.8475,"R","R","push"
"4210","1884_087_Vis3AP_Home3A",62,62,15.70653,54.5061,-0.2053371,547,56.7239810120103,2.8257,-0.822,"R","R","push"
"4211","1884_087_Vis3AP_Home3A",73,73,-158.1339,187.5105,5.00625,651,245.28864209225,3.3027,0.4305,"R","L","pull"
"4212","1884_087_Vis3AP_Home3A",89,89,-80.8497,87.4062,5.99529,334,119.065182939976,2.682,-1.9851,"R","L","pull"
"4213","1884_087_Vis3AP_Home3A",92,92,136.6893,165.3987,3.98292,572,214.570954922096,-2.6943,-1.3908,"L","R","pull"
"4214","1884_087_Vis3AP_Home3A",95,95,1.1682,4.7868,-0.0642,702,4.92728581269648,2.8905,-0.9129,"R","R","push"
"4215","1884_087_Vis4AW_Home4A",11,11,-1.664067,49.3041,6.44448,638,49.332174042814,-2.1192,-0.501,"L","L","push"
"4216","1884_087_Vis4AW_Home4A",13,13,-2.4663,8.9895,-0.1512,586,9.32168149745527,3.0015,1.0488,"R","L","pull"
"4217","1884_087_Vis4AW_Home4A",146,146,114.9012,116.8218,4.48647,502,163.858532633122,-2.7072,-2.0289,"L","R","pull"
"4218","1884_087_Vis4AW_Home4A",175,175,47.6847,397.608,3.89067,404,400.457179081722,2.4084,-1.203,"R","R","push"
"4219","1884_087_Vis4AW_Home4A",182,182,47.934,208.9635,-1.472127,835,214.390794317876,-2.3154,-1.0905,"L","R","pull"
"4220","1884_087_Vis4AW_Home4A",186,186,-1.509,5.2758,-0.1635,460,5.48736244838994,2.3913,-0.9543,"R","L","pull"
"4221","1884_087_Vis4AW_Home4A",188,188,-1.8519,6.381,-0.1539,337,6.64429790196075,-2.0283,-0.4419,"L","L","push"
"4222","1884_087_Vis4AW_Home4A",192,192,2.1717,7.5552,-0.1569,920,7.86112765002579,2.3676,-0.8565,"R","R","push"
"4223","1884_087_Vis4AW_Home4A",218,218,-0.9999,2.9565,-0.1935,879,3.1210082121007,-2.3277,-0.1569,"L","L","push"
"4224","1884_087_Vis4AW_Home4A",222,222,12.95067,140.3607,5.55891,638,140.956893970954,-2.3559,-0.8208,"L","R","pull"
"4225","1884_087_Vis4AW_Home4A",227,227,-0.4725,16.8861,-0.1182,586,16.8927093581817,2.658,-0.5481,"R","L","pull"
"4226","1884_087_Vis4AW_Home4A",246,246,-1.4169,6.822,-0.1539,404,6.96758850751105,1.9494,-1.2249,"R","L","pull"
"4227","1884_087_Vis4AW_Home4A",52,52,199.2579,234.918,5.5029,835,308.042492907083,-2.451,-0.5307,"L","R","pull"
"4228","1884_087_Vis4AW_Home4A",56,56,-11.30868,18.92463,-0.153633,460,22.0460396438748,1.7991,-0.1899,"R","L","pull"
"4229","1884_087_Vis4AW_Home4A",70,70,45.7119,201.7113,-0.682629,337,206.826077536901,-2.2695,0.4848,"L","R","pull"
"4230","1884_088_Vis4AW_Home4A",109,109,-0.2980422,-3.27015,1.317852,879,3.28370372833495,-2.4534,0.5883,"L","L","push"
"4231","1884_088_Vis4AW_Home4A",111,111,-67.977,290.4489,4.04736,879,298.297562913628,-2.2539,0.951,"L","L","push"
"4232","1884_088_Vis4AW_Home4A",140,140,4.6635,8.1438,-0.168,337,9.38454637635725,2.7348,1.2537,"R","R","push"
"4233","1884_088_Vis4AW_Home4A",143,143,106.7154,259.9665,5.6556,502,281.017361953688,-2.7111,-1.2267,"L","R","pull"
"4234","1884_088_Vis4AW_Home4A",147,147,2.8794,11.2236,-0.141,404,11.5870678482522,2.1483,-1.3368,"R","R","push"
"4235","1884_088_Vis4AW_Home4A",158,158,-6.49788,62.022,-0.310887,460,62.361453867709,2.5584,-0.9291,"R","L","pull"
"4236","1884_088_Vis4AW_Home4A",164,164,-53.0274,154.8912,-0.734913,638,163.716795070634,-2.6436,-0.0822,"L","L","push"
"4237","1884_088_Vis4AW_Home4A",167,167,-2.9796,9.2928,-0.1479,920,9.7587984916177,2.2881,0.0564,"R","L","pull"
"4238","1884_088_Vis4AW_Home4A",20,20,90.7344,145.5306,-1.264368,502,171.498941337024,-3.4698,-0.2142,"L","R","pull"
"4239","1884_088_Vis4AW_Home4A",22,22,-109.6545,334.896,6.78867,404,352.391033067316,2.7273,-0.9495,"R","L","pull"
"4240","1884_088_Vis4AW_Home4A",223,223,17.10561,146.2881,-0.802125,460,147.284792477303,2.9664,-0.1773,"R","R","push"
"4241","1884_088_Vis4AW_Home4A",225,225,-4.89048,21.01755,0.2588595,835,21.5790222816721,-3.3912,0.3669,"L","L","push"
"4242","1884_088_Vis4AW_Home4A",24,24,-207.8796,222.1281,-1.636209,460,304.228238179446,2.7201,-0.6348,"R","L","pull"
"4243","1884_088_Vis4AW_Home4A",249,249,-52.4088,176.7942,5.22936,448,184.398675350665,-3.7038,0.0783,"L","L","push"
"4244","1884_088_Vis4AW_Home4A",250,250,99.6018,216.9405,5.8092,998,238.712586814123,2.7564,-0.1701,"R","R","push"
"4245","1884_088_Vis4AW_Home4A",271,271,-1.3311,10.623,-0.1485,337,10.7060709978031,1.7901,0.3294,"R","L","pull"
"4246","1884_088_Vis4AW_Home4A",274,274,-32.8899,37.527,-0.0818037,502,49.9001127354438,-1.8783,-0.6873,"L","L","push"
"4247","1884_088_Vis4AW_Home4A",279,279,0.1839,4.5135,-0.189,404,4.51724489705838,2.2551,-0.0168,"R","R","push"
"4248","1884_088_Vis4AW_Home4A",285,285,-188.7645,242.8224,29.70987,460,307.562602411298,2.3793,-1.1292,"R","L","pull"
"4249","1884_088_Vis4AW_Home4A",29,29,62.3646,137.0115,-0.1719477,835,150.53735239272,-2.4633,-0.3906,"L","R","pull"
"4250","1884_088_Vis4AW_Home4A",48,48,-85.2444,266.1975,2.768541,448,279.513356993203,-2.8575,0.2301,"L","L","push"
"4251","1884_088_Vis4AW_Home4A",55,55,113.4609,283.4499,5.37591,879,305.314954823409,-3.2691,0.1791,"L","R","pull"
"4252","1884_088_Vis4AW_Home4A",63,63,2.657112,37.0767,-0.30522,337,37.1717893982862,2.0271,-0.1467,"R","R","push"
"4253","1884_088_Vis4AW_Home4A",66,66,181.392,299.0043,22.90419,502,349.723646730515,-3.1956,-1.0113,"L","R","pull"
"4254","1884_088_Vis4AW_Home4A",69,69,21.24708,117.6993,-0.913668,404,119.601687400372,1.8279,-1.1829,"R","R","push"
"4255","1884_088_Vis4AW_Home4A",75,75,-10.66839,145.8297,3.44862,460,146.219410295905,2.0853,-0.4299,"R","L","pull"
"4256","1884_088_Vis4AW_Home4A",90,90,-46.6422,320.25,4.83009,835,323.628733768867,-2.4804,-0.6456,"L","L","push"
"4257","1884_088_Vis4AW_Home4A",94,94,-7.11156,221.2329,-1.442433,638,221.347171493208,-2.7732,0.4989,"L","L","push"
"4258","1884_088_Vis4AW_Home4A",95,95,2.71338,251.8332,4.19811,920,251.847817249355,2.0334,-0.6531,"R","R","push"
"4259","1884_089_Vis2AP_Home2A",117,120,-1.2528,4.0932,-0.1704,471,4.2806301031507,-2.7516,-0.9945,"L","L","push"
"4260","1884_089_Vis2AP_Home2A",122,125,51.324,306.033,6.4365,492,310.306864353659,2.3925,-0.5835,"R","R","push"
"4261","1884_089_Vis2AP_Home2A",124,127,-7.45188,236.0535,-0.397062,408,236.171093442412,-4.0452,-0.2961,"L","L","push"
"4262","1884_089_Vis2AP_Home2A",147,150,73.5876,385.758,-0.617511,495,392.714106491936,2.5851,-1.1556,"R","R","push"
"4263","1884_089_Vis2AP_Home2A",150,154,75.6822,294.7719,-0.2846538,615,304.332496500867,2.1966,-1.0395,"R","R","push"
"4264","1884_089_Vis2AP_Home2A",152,156,-91.3848,367.935,3.3672,565,379.113895677856,-2.7117,-1.1289,"L","L","push"
"4265","1884_089_Vis2AP_Home2A",155,159,4.68561,108.5349,0.1772046,513,108.635995227558,2.3997,-1.2384,"R","R","push"
"4266","1884_089_Vis2AP_Home2A",162,166,48.0261,260.0268,6.89931,901,264.424739764361,-2.8722,-0.8514,"L","R","pull"
"4267","1884_089_Vis2AP_Home2A",176,183,-11.0385,-19.27677,1.960011,471,22.2135621610515,-2.6265,-0.8901,"L","L","push"
"4268","1884_089_Vis2AP_Home2A",181,188,0.7362,7.8561,-0.2424,492,7.89051947909642,2.4114,-1.4073,"R","R","push"
"4269","1884_089_Vis2AP_Home2A",187,194,-49.0896,377.205,-1.196142,408,380.385857851156,-2.8356,-1.1793,"L","L","push"
"4270","1884_089_Vis2AP_Home2A",193,200,-5.61519,30.4071,0.2100282,798,30.9212239270392,-2.7939,-0.7809,"L","L","push"
"4271","1884_089_Vis2AP_Home2A",218,225,-2.4534,2.9922,-0.1503,565,3.86942274764596,-4.9428,-0.1536,"L","L","push"
"4272","1884_089_Vis2AP_Home2A",223,230,8.96499,151.5072,-0.1687083,973,151.772206604306,1.3305,-0.2742,"R","R","push"
"4273","1884_089_Vis2AP_Home2A",23,23,-14.58405,19.60716,-0.499623,993,24.436350743679,-3.0153,0.6471,"L","L","push"
"4274","1884_089_Vis2AP_Home2A",230,237,6.82512,29.11137,0.294405,471,29.9007378887428,-2.6049,-1.4955,"L","R","pull"
"4275","1884_089_Vis2AP_Home2A",248,255,-135.6675,168.4914,3.96312,492,216.321571809679,2.1891,-0.1974,"R","L","pull"
"4276","1884_089_Vis2AP_Home2A",252,259,0.9693,14.3283,-0.27,408,14.361048825904,-2.8515,-0.3303,"L","R","pull"
"4277","1884_089_Vis2AP_Home2A",26,26,-2.7147,9.8868,-0.27,901,10.2527269704211,-2.8986,-1.2225,"L","L","push"
"4278","1884_089_Vis2AP_Home2A",28,28,-6.8937,11.289,-0.318,471,13.227419275505,-3.6825,0.1209,"L","L","push"
"4279","1884_089_Vis2AP_Home2A",47,47,-48.6456,103.4136,-0.68733,408,114.283713031735,-2.6532,-0.9342,"L","L","push"
"4280","1884_089_Vis2AP_Home2A",66,68,-106.0515,228.2592,5.4894,615,251.69263604025,2.6535,-0.6354,"R","L","pull"
"4281","1884_089_Vis2AP_Home2A",92,94,128.7423,213.945,4.30197,993,249.693898272044,-2.8962,-0.8958,"L","R","pull"
"4282","1884_090_Vis2AP_Home2A",113,114,-11.23392,266.8695,6.77517,615,267.105842296301,2.5782,0.3486,"R","L","pull"
"4283","1884_090_Vis2AP_Home2A",143,144,-30.8274,338.01,4.26621,798,339.41285875871,-2.8758,-0.8148,"L","L","push"
"4284","1884_090_Vis2AP_Home2A",168,170,1.6179,7.725,-0.2496,492,7.89260574271894,2.1813,-0.1401,"R","R","push"
"4285","1884_090_Vis2AP_Home2A",173,175,-1.7613,6.6216,-0.2094,408,6.85184385767802,-2.2602,-1.2477,"L","L","push"
"4286","1884_090_Vis2AP_Home2A",176,178,0.4167,5.7579,-0.2097,615,5.77295862621585,0.9915,-0.7266,"R","R","push"
"4287","1884_090_Vis2AP_Home2A",178,180,39.747,196.551,0.0061083,565,200.529597840319,-3.1695,-0.7986,"L","R","pull"
"4288","1884_090_Vis2AP_Home2A",188,190,21.84792,299.1333,4.91499,973,299.930096484525,2.0382,-1.5852,"R","R","push"
"4289","1884_090_Vis2AP_Home2A",212,214,-13.95996,75.3957,0.0752334,798,76.6771938824811,-3.1311,-0.6999,"L","L","push"
"4290","1884_090_Vis2AP_Home2A",214,216,7.49613,126.8811,0.2609079,513,127.102342630602,2.3097,-0.6012,"R","R","push"
"4291","1884_090_Vis2AP_Home2A",215,217,0.362637,22.64364,-0.0355383,901,22.6465436224464,-3.0726,-1.1688,"L","R","pull"
"4292","1884_090_Vis2AP_Home2A",251,253,3.79161,40.3854,0.2884008,492,40.5629984043599,2.0448,-1.5018,"R","R","push"
"4293","1884_090_Vis2AP_Home2A",254,256,35.2869,150.9801,4.659,408,155.048882316578,-2.8311,-0.8265,"L","R","pull"
"4294","1884_090_Vis2AP_Home2A",256,258,4.45179,386.472,4.55442,615,386.497639343637,2.6442,-1.2567,"R","R","push"
"4295","1884_090_Vis2AP_Home2A",263,265,-200.2389,231.7104,1.462908,973,306.243900414963,1.8711,-1.2357,"R","L","pull"
"4296","1884_090_Vis2AP_Home2A",28,28,-36.4719,327.96,6.4149,495,329.981758722524,2.3763,-1.059,"R","L","pull"
"4297","1884_090_Vis2AP_Home2A",41,41,120.3786,228.2058,3.16785,492,258.009485274476,2.0553,-0.9351,"R","R","push"
"4298","1884_090_Vis2AP_Home2A",44,44,-1.6812,7.3242,-0.2256,408,7.51467491512441,-2.8725,-0.612,"L","L","push"
"4299","1884_090_Vis2AP_Home2A",45,45,132.4875,217.8126,-0.914706,615,254.941692108235,3.2649,-1.6005,"R","R","push"
"4300","1884_090_Vis2AP_Home2A",48,48,-4.2447,11.9199,-0.2922,565,12.6531219112123,-3.0447,-0.5235,"L","L","push"
"4301","1884_090_Vis2AP_Home2A",64,65,150.2448,203.8029,-1.193058,973,253.197792200979,2.232,-1.3086,"R","R","push"
"4302","1884_090_Vis2AP_Home2A",75,76,45.8388,65.3259,0.172134,513,79.8039397288755,2.6208,-0.8115,"R","R","push"
"4303","1884_090_Vis2AP_Home2A",77,78,88.6794,51.8808,2.47647,901,102.740709521591,-2.9364,-0.8649,"L","R","pull"
"4304","1884_090_Vis2AP_Home2A",85,86,-8.70387,109.7877,4.31199,495,110.132177061324,2.6835,-0.8934,"R","L","pull"
"4305","1884_090_Vis2AP_Home2A",88,89,3.2541,14.5176,-0.2568,492,14.8778317160129,2.3127,-1.107,"R","R","push"
"4306","1884_091_Vis1AV_Home1A",102,106,-87.3273,168.2688,-1.430442,626,189.579657080421,1.7826,-0.1965,"R","L","pull"
"4307","1884_091_Vis1AV_Home1A",134,138,-160.6218,293.1582,6.84669,423,334.276970284344,-3.2721,0.4113,"L","L","push"
"4308","1884_091_Vis1AV_Home1A",153,158,19.7019,104.9703,-0.0419556,418,106.803224416213,-3.2781,0.1995,"L","R","pull"
"4309","1884_091_Vis1AV_Home1A",154,159,4.7673,12.7107,-0.0363,753,13.5753100804365,2.8065,-1.2324,"R","R","push"
"4310","1884_091_Vis1AV_Home1A",172,177,127.962,197.7879,-1.334847,963,235.572338848198,-3.7464,0.936,"L","R","pull"
"4311","1884_091_Vis1AV_Home1A",174,179,81.2598,287.9433,5.56599,626,299.189737643072,2.5911,-1.152,"R","R","push"
"4312","1884_091_Vis1AV_Home1A",175,180,-6.91731,20.68959,0.475626,892,21.8153228718761,-4.2843,1.1547,"L","L","push"
"4313","1884_091_Vis1AV_Home1A",176,181,1.969395,57.783,3.85365,959,57.8165513124574,2.5635,-0.6855,"R","R","push"
"4314","1884_091_Vis1AV_Home1A",191,196,-8.08146,141.5505,-0.0463857,423,141.781007352824,-3.0099,1.032,"L","L","push"
"4315","1884_091_Vis1AV_Home1A",20,20,-3.15,9.9183,-0.0558,753,10.4064967635607,2.1369,-0.8466,"R","L","pull"
"4316","1884_091_Vis1AV_Home1A",201,206,157.9524,200.9295,1.225038,418,255.58095515122,-2.6019,-1.8585,"L","R","pull"
"4317","1884_091_Vis1AV_Home1A",21,21,-18.74001,228.5409,-0.566082,963,229.307939129046,-3.5139,1.7667,"L","L","push"
"4318","1884_091_Vis1AV_Home1A",222,228,-7.68453,31.9467,-0.2129823,753,32.8579311918888,-2.3799,-0.9438,"L","L","push"
"4319","1884_091_Vis1AV_Home1A",223,229,-140.2896,271.7964,5.51091,963,305.866727384853,-3.0558,1.3899,"L","L","push"
"4320","1884_091_Vis1AV_Home1A",234,240,145.4751,241.341,5.89053,892,281.795108192122,-2.4987,1.0899,"L","R","pull"
"4321","1884_091_Vis1AV_Home1A",239,245,1.5984,5.1108,-0.0471,959,5.35491915905366,1.1922,0.9564,"R","R","push"
"4322","1884_091_Vis1AV_Home1A",254,261,-71.2179,294.3888,6.5142,423,302.880760111715,-2.8872,-0.2979,"L","L","push"
"4323","1884_091_Vis1AV_Home1A",261,268,-4.8258,5.8119,-0.0471,953,7.55423902520962,-3.5808,1.1562,"L","L","push"
"4324","1884_091_Vis1AV_Home1A",262,269,-1.1652,8.6307,-0.0504,537,8.7089995711333,2.4396,-1.1739,"R","L","pull"
"4325","1884_091_Vis1AV_Home1A",33,34,-57.8334,247.9932,6.2637,892,254.647461015813,-2.8614,-1.0773,"L","L","push"
"4326","1884_091_Vis1AV_Home1A",55,59,225.5094,261.8787,6.15792,959,345.593609608236,2.2206,-1.1862,"R","R","push"
"4327","1884_091_Vis1AV_Home1A",60,64,-112.9629,282.921,5.15526,953,304.638981447565,-4.2783,2.1609,"L","L","push"
